station_code,measure_date,hyear,HS,HN_1D,HNW_1D
5PL0,2000-05-19 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-20 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-21 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-22 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-23 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-24 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-25 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-26 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-27 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-28 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-29 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-30 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-31 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-10-01 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-02 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-03 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-04 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-05 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-06 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-07 06:00:00+00:00,2001,1.0,1.0,
5PL0,2000-10-08 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-09 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-10 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-11 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-12 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-13 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-14 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-15 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-16 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-17 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-18 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-19 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-20 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-21 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-22 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-23 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-24 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-25 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-26 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-27 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-28 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-29 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-30 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-10-31 06:00:00+00:00,2001,0.0,0.0,
5PL0,2000-11-01 06:00:00+00:00,2001,8.0,8.0,
5PL0,2000-11-02 06:00:00+00:00,2001,7.0,0.0,
5PL0,2000-11-03 06:00:00+00:00,2001,5.0,0.0,
5PL0,2000-11-04 06:00:00+00:00,2001,16.0,14.0,
5PL0,2000-11-05 06:00:00+00:00,2001,13.0,3.0,
5PL0,2000-11-06 06:00:00+00:00,2001,10.0,0.0,
5PL0,2000-11-07 06:00:00+00:00,2001,42.0,35.0,
5PL0,2000-11-08 06:00:00+00:00,2001,44.0,6.0,
5PL0,2000-11-09 06:00:00+00:00,2001,40.0,1.0,
5PL0,2000-11-10 06:00:00+00:00,2001,40.0,2.0,
5PL0,2000-11-11 06:00:00+00:00,2001,36.0,0.0,
5PL0,2000-11-12 06:00:00+00:00,2001,34.0,0.0,
5PL0,2000-11-13 06:00:00+00:00,2001,28.0,0.0,
5PL0,2000-11-14 06:00:00+00:00,2001,15.0,0.0,
5PL0,2000-11-15 06:00:00+00:00,2001,24.0,12.0,
5PL0,2000-11-16 06:00:00+00:00,2001,34.0,12.0,
5PL0,2000-11-17 06:00:00+00:00,2001,45.0,28.0,31.0
5PL0,2000-11-18 06:00:00+00:00,2001,55.0,20.0,
5PL0,2000-11-19 06:00:00+00:00,2001,55.0,0.0,
5PL0,2000-11-20 06:00:00+00:00,2001,54.0,0.0,
5PL0,2000-11-21 06:00:00+00:00,2001,56.0,3.0,
5PL0,2000-11-22 06:00:00+00:00,2001,56.0,1.0,
5PL0,2000-11-23 06:00:00+00:00,2001,53.0,0.0,
5PL0,2000-11-24 06:00:00+00:00,2001,42.0,2.0,
5PL0,2000-11-25 06:00:00+00:00,2001,53.0,14.0,
5PL0,2000-11-26 06:00:00+00:00,2001,51.0,0.0,
5PL0,2000-11-27 06:00:00+00:00,2001,58.0,11.0,10.0
5PL0,2000-11-28 06:00:00+00:00,2001,58.0,4.0,
5PL0,2000-11-29 06:00:00+00:00,2001,55.0,0.0,
5PL0,2000-11-30 06:00:00+00:00,2001,53.0,0.0,
5PL0,2000-12-01 06:00:00+00:00,2001,52.0,0.0,
5PL0,2000-12-02 06:00:00+00:00,2001,51.0,0.0,
5PL0,2000-12-03 06:00:00+00:00,2001,47.0,0.0,
5PL0,2000-12-04 06:00:00+00:00,2001,40.0,0.0,
5PL0,2000-12-05 06:00:00+00:00,2001,39.0,0.0,
5PL0,2000-12-06 06:00:00+00:00,2001,38.0,0.0,
5PL0,2000-12-07 06:00:00+00:00,2001,37.0,0.0,
5PL0,2000-12-08 06:00:00+00:00,2001,38.0,0.3,
5PL0,2000-12-09 06:00:00+00:00,2001,36.0,0.0,
5PL0,2000-12-10 06:00:00+00:00,2001,35.0,0.0,
5PL0,2000-12-11 06:00:00+00:00,2001,35.0,0.0,
5PL0,2000-12-12 06:00:00+00:00,2001,35.0,0.0,
5PL0,2000-12-13 06:00:00+00:00,2001,33.0,0.0,
5PL0,2000-12-14 06:00:00+00:00,2001,32.0,0.0,
5PL0,2000-12-15 06:00:00+00:00,2001,35.0,3.0,
5PL0,2000-12-16 06:00:00+00:00,2001,56.0,23.0,10.0
5PL0,2000-12-17 06:00:00+00:00,2001,55.0,7.0,
5PL0,2000-12-18 06:00:00+00:00,2001,54.0,4.0,
5PL0,2000-12-19 06:00:00+00:00,2001,52.0,0.0,
5PL0,2000-12-20 06:00:00+00:00,2001,50.0,0.0,
5PL0,2000-12-21 06:00:00+00:00,2001,50.0,0.0,
5PL0,2000-12-22 06:00:00+00:00,2001,50.0,0.0,
5PL0,2000-12-23 06:00:00+00:00,2001,47.0,0.0,
5PL0,2000-12-24 06:00:00+00:00,2001,47.0,0.0,
5PL0,2000-12-25 06:00:00+00:00,2001,47.0,0.0,
5PL0,2000-12-26 06:00:00+00:00,2001,45.0,0.0,
5PL0,2000-12-27 06:00:00+00:00,2001,42.0,0.0,
5PL0,2000-12-28 06:00:00+00:00,2001,45.0,0.3,
5PL0,2000-12-29 06:00:00+00:00,2001,55.0,5.0,
5PL0,2000-12-30 06:00:00+00:00,2001,55.0,9.0,
5PL0,2000-12-31 06:00:00+00:00,2001,59.0,5.0,
5PL0,2001-01-01 06:00:00+00:00,2001,58.0,0.0,
5PL0,2001-01-02 06:00:00+00:00,2001,56.0,0.0,
5PL0,2001-01-03 06:00:00+00:00,2001,56.0,0.0,
5PL0,2001-01-04 06:00:00+00:00,2001,55.0,0.0,
5PL0,2001-01-05 06:00:00+00:00,2001,54.0,0.0,
5PL0,2001-01-06 06:00:00+00:00,2001,53.0,0.0,
5PL0,2001-01-07 06:00:00+00:00,2001,65.0,18.0,50.0
5PL0,2001-01-08 06:00:00+00:00,2001,94.0,32.0,
5PL0,2001-01-09 06:00:00+00:00,2001,90.0,7.0,
5PL0,2001-01-10 06:00:00+00:00,2001,89.0,0.0,
5PL0,2001-01-11 06:00:00+00:00,2001,89.0,0.0,
5PL0,2001-01-12 06:00:00+00:00,2001,82.0,0.0,
5PL0,2001-01-13 06:00:00+00:00,2001,78.0,3.0,
5PL0,2001-01-14 06:00:00+00:00,2001,78.0,0.0,
5PL0,2001-01-15 06:00:00+00:00,2001,77.0,0.0,
5PL0,2001-01-16 06:00:00+00:00,2001,77.0,0.0,
5PL0,2001-01-17 06:00:00+00:00,2001,74.0,0.0,
5PL0,2001-01-18 06:00:00+00:00,2001,78.0,3.0,
5PL0,2001-01-19 06:00:00+00:00,2001,78.0,0.0,
5PL0,2001-01-20 06:00:00+00:00,2001,74.0,0.0,
5PL0,2001-01-21 06:00:00+00:00,2001,76.0,0.0,
5PL0,2001-01-22 06:00:00+00:00,2001,74.0,0.0,
5PL0,2001-01-23 06:00:00+00:00,2001,75.0,1.0,
5PL0,2001-01-24 06:00:00+00:00,2001,75.0,1.0,
5PL0,2001-01-25 06:00:00+00:00,2001,75.0,1.0,
5PL0,2001-01-26 06:00:00+00:00,2001,84.0,12.0,6.0
5PL0,2001-01-27 06:00:00+00:00,2001,83.0,2.0,
5PL0,2001-01-28 06:00:00+00:00,2001,77.0,2.0,
5PL0,2001-01-29 06:00:00+00:00,2001,75.0,0.0,
5PL0,2001-01-30 06:00:00+00:00,2001,83.0,6.0,
5PL0,2001-01-31 06:00:00+00:00,2001,82.0,1.0,
5PL0,2001-02-01 06:00:00+00:00,2001,82.0,2.0,
5PL0,2001-02-02 06:00:00+00:00,2001,80.0,4.0,
5PL0,2001-02-03 06:00:00+00:00,2001,98.0,17.0,
5PL0,2001-02-04 06:00:00+00:00,2001,130.0,45.0,30.0
5PL0,2001-02-05 06:00:00+00:00,2001,128.0,0.0,
5PL0,2001-02-06 06:00:00+00:00,2001,110.0,0.0,
5PL0,2001-02-07 06:00:00+00:00,2001,100.0,0.0,
5PL0,2001-02-08 06:00:00+00:00,2001,95.0,0.0,
5PL0,2001-02-09 06:00:00+00:00,2001,110.0,22.0,20.0
5PL0,2001-02-10 06:00:00+00:00,2001,110.0,7.0,
5PL0,2001-02-11 06:00:00+00:00,2001,110.0,0.0,
5PL0,2001-02-12 06:00:00+00:00,2001,110.0,0.0,
5PL0,2001-02-13 06:00:00+00:00,2001,102.0,0.0,
5PL0,2001-02-14 06:00:00+00:00,2001,100.0,0.0,
5PL0,2001-02-15 06:00:00+00:00,2001,100.0,0.0,
5PL0,2001-02-16 06:00:00+00:00,2001,100.0,0.0,
5PL0,2001-02-17 06:00:00+00:00,2001,100.0,0.0,
5PL0,2001-02-18 06:00:00+00:00,2001,100.0,1.0,
5PL0,2001-02-19 06:00:00+00:00,2001,100.0,0.0,
5PL0,2001-02-20 06:00:00+00:00,2001,100.0,0.0,
5PL0,2001-02-21 06:00:00+00:00,2001,100.0,0.0,
5PL0,2001-02-22 06:00:00+00:00,2001,109.0,9.0,
5PL0,2001-02-23 06:00:00+00:00,2001,131.0,27.0,28.0
5PL0,2001-02-24 06:00:00+00:00,2001,135.0,8.0,45.0
5PL0,2001-02-25 06:00:00+00:00,2001,132.0,3.0,
5PL0,2001-02-26 06:00:00+00:00,2001,127.0,0.0,
5PL0,2001-02-27 06:00:00+00:00,2001,123.0,0.0,
5PL0,2001-02-28 06:00:00+00:00,2001,120.0,0.0,
5PL0,2001-03-01 06:00:00+00:00,2001,120.0,0.0,
5PL0,2001-03-02 06:00:00+00:00,2001,121.0,3.0,
5PL0,2001-03-03 06:00:00+00:00,2001,120.0,0.0,
5PL0,2001-03-04 06:00:00+00:00,2001,112.0,0.3,
5PL0,2001-03-05 06:00:00+00:00,2001,112.0,1.0,
5PL0,2001-03-06 06:00:00+00:00,2001,110.0,0.0,
5PL0,2001-03-07 06:00:00+00:00,2001,109.0,0.0,
5PL0,2001-03-08 06:00:00+00:00,2001,102.0,0.0,
5PL0,2001-03-09 06:00:00+00:00,2001,110.0,9.0,
5PL0,2001-03-10 06:00:00+00:00,2001,109.0,0.0,
